1	778561
1	778452
1	779299
1	778508
1	778849
1	778451
1	779386
1	781516
1	779316
1	778528
1	778474
1	779383
1	779327
1	779308
1	781637
1	779335
1	778451
1	779313
1	778492
1	779302
1	779396
1	779386
1	781316
1	778462
1	779332
1	779303
1	779286
1	781270
1	780276
1	778470
1	778465
1	779294
1	779285
1	778510
1	779322
1	781608
1	779306
1	779313
1	779301
1	778470
1	779322
1	779311
1	779358
1	778479
1	780266
1	778512
1	778479
1	779353
1	781285
1	781283
1	778380
1	778501
1	779309
1	779296
1	778476
1	779404
1	778469
1	778465
1	779352
1	779341
1	778475
1	779377
1	780225
1	779357
1	780261
1	779305
1	778470
1	781506
1	779367
1	779303
1	779391
1	778488
1	781304
1	778457
1	778521
1	778470
1	778520
1	781511
1	778539
1	779311
1	779316
1	778469
1	778511
1	779354
1	778469
1	779342
1	778612
1	778479
1	781520
1	778446
1	778475
1	778223
1	779314
1	778436
1	781552
1	778493
1	778459
1	779301
1	778530
1	780262
2	781515
2	779346
2	778461
2	778459
2	778467
2	781603
2	779250
2	781583
2	779395
2	780249
2	779300
2	779286
2	781530
2	779282
2	779333
2	779315
2	781634
2	781294
2	780206
2	779316
2	779255
2	781827
2	779307
2	779371
2	780326
2	780245
2	780262
2	778476
2	781619
2	778480
2	778484
2	779358
2	778527
2	779320
2	779338
2	779290
2	778473
2	781304
2	779292
2	779409
2	780268
2	779318
2	779413
2	779385
2	778505
2	778469
2	778203
2	779354
2	780286
2	778479
2	781282
2	778498
2	778472
2	781331
2	779405
2	778465
2	779412
2	779312
2	778590
2	778468
2	778248
2	778470
2	779409
2	779326
2	778481
2	780234
2	778565
2	778449
2	778482
2	780268
2	781300
2	779320
2	779299
2	778450
2	778441
2	779321
2	778563
2	779297
2	778485
2	779397
2	781569
2	778447
2	778475
2	781357
2	779396
2	778582
2	779364
2	781334
2	778483
2	779413
2	781618
2	781528
2	778458
2	779370
2	778524
2	781532
2	778459
2	781288
2	779333
2	781643
3	779307
3	779354
3	781322
3	778483
3	781542
3	780246
3	779288
3	781293
3	781551
3	779335
3	781996
3	779316
3	778491
3	779315
3	779331
3	782020
3	778421
3	782053
3	778486
3	779309
3	779316
3	779415
3	779380
3	778483
3	778483
3	781533
3	781587
3	779392
3	779296
3	780234
3	781546
3	779395
3	781872
3	778460
3	781539
3	779330
3	778513
3	778449
3	779309
3	780263
3	779386
3	779338
3	778482
3	779427
3	779329
3	779271
3	782452
3	781814
3	781275
3	778473
3	779390
3	781293
3	779329
3	781274
3	782088
3	781519
3	779335
3	779332
3	778471
3	778197
3	780276
3	778485
3	778444
3	778462
3	781550
3	778531
3	780237
3	781599
3	779434
3	780252
3	779334
3	779303
3	779335
3	779312
3	779306
3	781338
3	779331
3	778419
3	779334
3	781979
3	781862
3	780270
3	778484
3	781520
3	778433
3	778472
3	779333
3	778483
3	779368
3	778462
3	781564
3	779452
3	778557
3	779293
3	780284
3	781999
3	781566
3	778594
3	781958
3	779293
4	778312
4	781311
4	778471
4	781493
4	780616
4	781514
4	781351
4	778547
4	778257
4	779294
4	778458
4	781962
4	781437
4	779308
4	778444
4	781305
4	780366
4	778410
4	778438
4	779378
4	781272
4	781458
4	781844
4	779246
4	779300
4	779332
4	778475
4	781628
4	779301
4	779307
4	778249
4	782034
4	781463
4	781547
4	779339
4	780238
4	781522
4	781614
4	779322
4	781045
4	781862
4	781575
4	778455
4	778469
4	781629
4	781522
4	779357
4	779266
4	781623
4	778419
4	781631
4	778498
4	778502
4	779371
4	778515
4	778526
4	778486
4	779297
4	778493
4	781569
4	781601
4	778436
4	781524
4	778532
4	779308
4	780304
4	778402
4	778493
4	778463
4	778467
4	780270
4	779392
4	778471
4	779294
4	778478
4	781483
4	778597
4	781533
4	778586
4	779261
4	780277
4	782009
4	781610
4	778206
4	778476
4	778510
4	779358
4	782036
4	780229
4	779266
4	778476
4	778492
4	781672
4	781490
4	779422
4	780262
4	778381
4	780240
4	778467
4	779310
5	779303
5	779334
5	779384
5	782018
5	781533
5	780241
5	778548
5	781494
5	779229
5	779396
5	779302
5	781506
5	781622
5	782483
5	781559
5	780479
5	780314
5	780258
5	778469
5	779334
5	782292
5	779284
5	779402
5	779272
5	780270
5	778543
5	781875
5	779422
5	780258
5	780237
5	778503
5	779328
5	779368
5	781871
5	779330
5	782012
5	779412
5	779400
5	781842
5	781832
5	781622
5	779309
5	779302
5	778255
5	779265
5	779245
5	781446
5	781504
5	778436
5	779253
5	780243
5	779329
5	778435
5	779294
5	778461
5	782342
5	779404
5	779333
5	780200
5	779332
5	781633
5	778447
5	781297
5	781551
5	778447
5	779314
5	778604
5	778467
5	779320
5	782068
5	781297
5	780300
5	779348
5	781437
5	781533
5	780271
5	781607
5	778453
5	780244
5	780262
5	779218
5	778474
5	778494
5	781536
5	781615
5	779501
5	782044
5	779334
5	780208
5	778480
5	779354
5	779333
5	779328
5	781320
5	780256
5	781590
5	778412
5	778478
5	781479
5	779384
6	781371
6	779358
6	780219
6	781998
6	781630
6	779304
6	781350
6	782027
6	779292
6	779337
6	781636
6	778386
6	781792
6	780248
6	779300
6	779333
6	779305
6	779344
6	778475
6	782052
6	779320
6	779247
6	779286
6	778485
6	781494
6	780261
6	778377
6	779290
6	781824
6	777920
6	779286
6	779341
6	781515
6	781457
6	779296
6	778470
6	781995
6	778250
6	780697
6	782031
6	781635
6	781575
6	778436
6	779366
6	778482
6	781412
6	779307
6	780320
6	781322
6	779290
6	778451
6	781520
6	778403
6	780284
6	778408
6	778481
6	781549
6	779257
6	781265
6	780504
6	780260
6	779322
6	778463
6	781527
6	779300
6	781591
6	780266
6	778475
6	781568
6	778498
6	780215
6	781729
6	778500
6	781966
6	780226
6	781429
6	781998
6	779340
6	779341
6	779410
6	779407
6	781577
6	778493
6	782025
6	779326
6	779407
6	779330
6	778485
6	781577
6	780513
6	778429
6	779258
6	781575
6	781551
6	781546
6	781518
6	781563
6	781274
6	778465
6	778444
7	778445
7	779367
7	781615
7	781307
7	781313
7	779305
7	779236
7	781599
7	781530
7	781009
7	778530
7	781647
7	778456
7	781561
7	779461
7	782012
7	782314
7	781562
7	780229
7	779368
7	778235
7	781632
7	781706
7	778464
7	779360
7	779300
7	781546
7	778425
7	781417
7	779293
7	778521
7	778478
7	778491
7	778424
7	781607
7	777549
7	779294
7	778480
7	780264
7	781318
7	780327
7	778524
7	779420
7	779425
7	778490
7	781536
7	779272
7	781516
7	780521
7	778397
7	780234
7	782076
7	779314
7	780277
7	780399
7	779371
7	781486
7	779322
7	779299
7	780470
7	781614
7	780231
7	780545
7	778528
7	780274
7	781334
7	779443
7	781302
7	781267
7	782546
7	780281
7	781529
7	781311
7	781590
7	781555
7	779256
7	778547
7	779340
7	781343
7	779356
7	779275
7	781441
7	780303
7	779304
7	778543
7	781404
7	782055
7	780502
7	780204
7	779307
7	778446
7	778436
7	779208
7	781680
7	778453
7	779384
7	779443
7	780278
7	778299
7	780227
8	780266
8	778448
8	780235
8	779227
8	781523
8	782028
8	781954
8	778493
8	781590
8	781560
8	779592
8	781374
8	779348
8	782029
8	779300
8	780350
8	781578
8	781550
8	781584
8	774376
8	779250
8	779297
8	779238
8	782013
8	781511
8	781980
8	780293
8	781550
8	781319
8	780274
8	780187
8	780484
8	782058
8	781542
8	780648
8	781199
8	781858
8	778502
8	781758
8	781488
8	781582
8	780290
8	779308
8	778460
8	778452
8	779361
8	781836
8	778524
8	780014
8	779253
8	781538
8	780283
8	779359
8	779291
8	779282
8	778482
8	778452
8	781301
8	781991
8	780387
8	780265
8	779305
8	780637
8	779291
8	778525
8	781550
8	779220
8	779299
8	779259
8	782556
8	781343
8	778515
8	779290
8	780244
8	781170
8	782081
8	779326
8	781627
8	781646
8	779317
8	781593
8	779460
8	778453
8	780286
8	780241
8	778482
8	778689
8	781508
8	779279
8	782269
8	778549
8	779337
8	778513
8	779262
8	778485
8	779333
8	781320
8	780311
8	778469
